start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790397966.2956262,1790397966.418668,0.1838,0.17089599900000002,0.17089599900000002,0.16622399999999998,0.137327999,0.024688,0.009232,1048576,baseline,21,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790397966.418668,1790397968.1127808,0.20665,0.183727996,0.18380799399999997,0.182895998,0.1499039975,0.024448,0.00912,1048576,long_warmup,21,7401,30,0.0,False,"{""samples"": 27, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397968.1127808,1790397969.9552188,0.21025,0.184287996,0.184063994,0.18337599999999998,0.15022400000000002,0.024655999499999998,0.010079999999999999,1048576,long_warmup,22,7401,30,0.0,False,"{""samples"": 29, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397969.9552188,1790397970.0772142,0.1866,0.17228799250000001,0.17238399250000003,0.171120001,0.138015993,0.0246719995,0.010112,1048576,baseline,22,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397970.0772142,1790397972.01187,0.2015,0.1828480045,0.182527999,0.18350399799999997,0.1479199975,0.024623999,0.00912,1048576,long_warmup,23,7401,30,0.0,False,"{""samples"": 31, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397972.01187,1790397972.1513436,0.4332,0.3705439945,0.4027359965,0.3647520015,0.29236800949999997,0.062751999,0.010688,1048576,baseline,23,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397972.1523461,1790397973.885867,0.21875,0.19022399699999998,0.207040001,0.190112,0.1557760015,0.025168000000000003,0.009232,1048576,long_warmup,24,7401,30,0.0,False,"{""samples"": 28, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397973.885867,1790397974.0055885,0.2073,0.1857279985,0.17865600450000002,0.19305599550000002,0.148832001,0.024896,0.010272,1048576,baseline,24,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397974.0055885,1790397976.0885203,0.2539,0.21391999550000002,0.21401599999999998,0.2120000025,0.1675359975,0.026688,0.010848,1048576,long_warmup,25,7401,30,0.0,False,"{""samples"": 33, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397976.0885203,1790397976.214994,0.19674999999999998,0.1778399945,0.17451200100000003,0.17753599450000002,0.1423039955,0.024704,0.010576,1048576,baseline,25,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397976.214994,1790397976.335966,0.21395,0.19177599499999998,0.1784799995,0.2117919995,0.149071999,0.024815999999999998,0.010656,1048576,baseline,26,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
