start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790363537.4622755,1790363537.6016603,0.37005,0.29862399949999996,0.30976000049999997,0.297855999,0.214400001,0.041856000500000004,0.04145599899999999,16384,idle_gap,33,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 630.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363537.6016603,1790363537.7384284,0.37445,0.3162720015,0.322159996,0.3207039985,0.234576002,0.0414080005,0.041359997999999995,16384,baseline,33,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 630.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363537.7384284,1790363537.920591,0.1757,0.142160003,0.1183200005,0.1216799995,0.10596800249999999,0.01264,0.012368,16384,many_reps,33,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 630.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363537.920591,1790363538.5099018,0.1482,0.12305600150000001,0.1226880005,0.128032,0.0958559995,0.011216,0.009856,16384,long_warmup,33,2671,30,0.0,False,"{""samples"": 9, ""sm_min"": 2730.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790363538.5109112,1790363538.6458554,0.37134999999999996,0.3183999955,0.2924480025,0.321231993,0.236320004,0.041535999500000004,0.041247998999999994,16384,baseline,34,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2970.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363541.6467671,1790363541.7721717,0.14565,0.11361599850000001,0.121296002,0.101824,0.08297599850000001,0.009936,0.00856,16384,idle_gap,34,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363541.7721717,1790363542.3087292,0.14329999999999998,0.123503998,0.126816001,0.1155520005,0.080624003,0.0159679995,0.005712,16384,long_warmup,34,2671,30,0.0,False,"{""samples"": 8, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363542.3087292,1790363542.44377,0.35775,0.294143999,0.3098720015,0.2946879995,0.21063999849999998,0.041168000499999996,0.0413119995,16384,high_priority,34,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2077.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363542.44377,1790363542.6087666,0.15145,0.12244799949999999,0.125856,0.112351997,0.095200002,0.010960000000000001,0.008656,16384,many_reps,34,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2805.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363542.6087666,1790363542.7310722,0.14825,0.12879999949999998,0.1288640025,0.13188799950000002,0.0917920025,0.010016,0.026623999500000002,16384,high_priority,35,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2805.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363542.7310722,1790363542.9425898,0.33455,0.2727359995,0.309920002,0.09553600000000001,0.185216002,0.0400799995,0.040096,16384,many_reps,35,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2805.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363542.9425898,1790363543.085081,0.37465,0.319056,0.2961920055,0.32252799649999997,0.237056002,0.041711999,0.0413759985,16384,baseline,35,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2707.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363546.0853615,1790363546.2098937,0.13915,0.12168000100000001,0.1196319985,0.1093120005,0.0798080005,0.011136,0.009216,16384,idle_gap,35,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 922.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363546.2109013,1790363546.7496579,0.14315,0.11580799850000001,0.12185599899999999,0.119759999,0.08150400199999999,0.01048,0.008912,16384,long_warmup,35,2671,30,0.0,False,"{""samples"": 8, ""sm_min"": 922.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363546.8797305,1790363548.2247908,0.242,0.2226560045,0.210015997,0.2229760025,0.167296007,0.024448,0.011648,1048576,long_warmup,0,5234,30,0.0,False,"{""samples"": 22, ""sm_min"": 2617.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790363548.2247908,1790363548.4366152,0.21855000000000002,0.19387199500000002,0.195791999,0.1836479975,0.152223997,0.024704,0.010528,1048576,many_reps,0,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363551.4371154,1790363551.5896072,0.43805,0.38196800499999994,0.3688480005,0.38380799250000003,0.30790400500000004,0.0615999995,0.010288,1048576,idle_gap,0,10,30,3.0,False,"{""samples"": 3, ""sm_min"": 690.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363551.5896072,1790363551.7353954,0.41175,0.372096007,0.3415999965,0.40023998800000005,0.2992800025,0.061823999500000004,0.01064,1048576,baseline,0,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 690.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363551.7353954,1790363551.8681848,0.19605,0.17270400149999998,0.173535994,0.172335998,0.136720002,0.02472,0.010464,1048576,high_priority,0,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 690.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363554.8687077,1790363555.0023632,0.1995,0.174128002,0.17875199949999998,0.171151995,0.135568,0.0246560005,0.010528,1048576,idle_gap,1,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 772.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P3""]}"
1790363555.0023632,1790363555.1943266,0.2151,0.185648003,0.1750399985,0.18852799799999997,0.149439998,0.024448,0.010752,1048576,many_reps,1,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 772.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363555.1943266,1790363555.336171,0.41145,0.352639998,0.33948799399999996,0.37318400100000004,0.270879999,0.060511999,0.010704,1048576,baseline,1,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 772.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363555.336171,1790363555.468755,0.1955,0.1702879975,0.16964800149999998,0.17017600049999998,0.135504,0.0242879995,0.010432,1048576,high_priority,1,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 772.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P3""]}"
1790363555.4697568,1790363556.8453138,0.2133,0.184831998,0.1828320035,0.193487998,0.1492320005,0.024688,0.009871999999999999,1048576,long_warmup,1,5234,30,0.0,False,"{""samples"": 22, ""sm_min"": 2662.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790363559.8461883,1790363559.9819705,0.19765,0.17214399849999998,0.1745280005,0.1712639995,0.13711999349999998,0.024512,0.010432,1048576,idle_gap,2,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 510.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P3""]}"
1790363559.9819705,1790363560.1782095,0.2293,0.1965280035,0.168288005,0.18406400100000003,0.15377599749999998,0.024704,0.010816,1048576,many_reps,2,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 510.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363560.1782095,1790363560.3127759,0.23765,0.196672002,0.1985439995,0.1835680045,0.157440007,0.027488000999999998,0.010624000000000001,1048576,baseline,2,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 510.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363560.3127759,1790363561.638551,0.2121,0.1821120015,0.18192000349999998,0.18974399800000002,0.147344001,0.024367999,0.00912,1048576,long_warmup,2,5234,30,0.0,False,"{""samples"": 21, ""sm_min"": 510.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P1""]}"
